ID,ISP,Philippines,Service,Server ID,Server name,Download,Upload,Ping,Packet loss,Download jitter,Upload jitter,Ping jitter,Upload latency high,Upload latency low,Upload latency avg,Download latency high,Download latency low,Download latency avg,Created at
1566,PLDT Fibre,Quezon City,ookla,7131,PLDT,610218920,464959920,0.945,,6.755,9.203,0.075,225.985,1.093,6.21,220.961,0.811,1.514,05/07/2024 2:00
1567,PLDT Fibre,Quezon City,ookla,7131,PLDT,613010192,828301672,1.56,,5.41,3.62,0.906,48.301,3.27,10.665,202.85,0.837,1.423,05/07/2024 2:15
1568,PLDT Fibre,Quezon City,ookla,7131,PLDT,621555552,848388728,0.964,,6.256,6.549,0.091,222.254,0.989,4.18,203,0.773,1.484,05/07/2024 2:30
1569,PLDT Fibre,Quezon City,ookla,7131,PLDT,612752816,827881856,1.234,,4.755,45.495,0.175,286.102,4.415,152.488,219.234,0.791,1.387,05/07/2024 2:45
1570,PLDT Fibre,Quezon City,ookla,7131,PLDT,614854568,776181496,0.96,,2.589,20.158,0.12,277.554,4.583,28.454,204.293,0.753,1.361,05/07/2024 3:00
1571,PLDT Fibre,Quezon City,ookla,7131,PLDT,611142768,817320680,0.963,,5.31,7.492,0.085,51.69,0.89,10.001,211.861,0.658,1.413,05/07/2024 3:15
1572,PLDT Fibre,Quezon City,ookla,7131,PLDT,611164464,879152024,0.956,,2.455,1.939,0.083,19.71,2.804,11.355,203.74,0.758,1.301,05/07/2024 3:30
1573,PLDT Fibre,Quezon City,ookla,7131,PLDT,612975352,801500264,0.939,,6.444,1.421,0.131,12.158,0.77,2.086,210.833,0.79,1.4,05/07/2024 3:45
1574,PLDT Fibre,Quezon City,ookla,7131,PLDT,613840272,813044776,1,,4.706,6.765,0.168,208.876,0.848,2.302,203.032,0.817,1.353,05/07/2024 4:00
1575,PLDT Fibre,Quezon City,ookla,7131,PLDT,613678464,860148040,0.982,,0.422,2.287,0.126,36.446,1.5,12.121,14.928,0.843,1.334,05/07/2024 4:15
1576,PLDT Fibre,Quezon City,ookla,7131,PLDT,626016792,784436400,0.961,,4.381,,0.071,,,,229.036,0.805,1.396,05/07/2024 4:30
1577,PLDT Fibre,Quezon City,ookla,7131,PLDT,613322384,657223128,1.33,,1.155,75.948,0.3,611.904,3.067,185.262,35.105,0.793,1.477,05/07/2024 4:45
1578,PLDT Fibre,Quezon City,ookla,7131,PLDT,615408968,785337640,0.956,,9.863,5.225,0.073,50.416,3.616,26.81,217.703,0.894,1.919,05/07/2024 5:00
1579,PLDT Fibre,Quezon City,ookla,7131,PLDT,613457616,788798256,0.98,,2.729,6.644,0.226,44.854,1.093,18.549,214.998,0.756,1.341,05/07/2024 5:15
1580,PLDT Fibre,Quezon City,ookla,7131,PLDT,615714480,860564728,0.893,,2.485,2.268,0.121,10.346,0.815,3.055,205.108,0.897,1.305,05/07/2024 5:30
1581,PLDT Fibre,Quezon City,ookla,7131,PLDT,612736896,709895304,0.958,,2.522,47.572,0.057,356.076,4.605,155.523,202.346,0.84,1.357,05/07/2024 5:45
1582,PLDT Fibre,Quezon City,ookla,7131,PLDT,622769328,847496096,0.952,,2.291,40.664,0.114,305.077,3.965,104.269,202.81,0.838,1.534,05/07/2024 6:00
1583,PLDT Fibre,Quezon City,ookla,7131,PLDT,622080488,818709816,1.023,,2.371,5.779,0.162,39.514,3.029,23.244,202.517,0.795,1.393,05/07/2024 6:15
1584,PLDT Fibre,Quezon City,ookla,7131,PLDT,613178328,836115688,0.941,,6.444,3.396,0.101,19.597,1.043,3.821,203.079,0.709,1.359,05/07/2024 6:30
1585,PLDT Fibre,Quezon City,ookla,7131,PLDT,616176920,817411600,1.03,,9.596,2.19,0.17,212.443,0.689,1.371,213.63,0.73,1.495,05/07/2024 6:45
1586,PLDT Fibre,Quezon City,ookla,7131,PLDT,624044864,710331392,0.947,,4.396,40.062,0.05,330.274,3.385,66.557,202.573,0.805,1.455,05/07/2024 7:00
1587,PLDT Fibre,Quezon City,ookla,7131,PLDT,614043664,785306800,1.125,,0.411,0.924,0.351,17.248,0.789,1.552,14.863,0.94,1.337,05/07/2024 7:15
1588,PLDT Fibre,Quezon City,ookla,7131,PLDT,616036768,782041320,0.92,,6.866,17.414,0.156,315.913,1.294,36.809,206.356,0.819,1.535,05/07/2024 7:30
1589,PLDT Fibre,Quezon City,ookla,7131,PLDT,614068472,876829728,0.962,,4.66,6.62,0.047,52.5,1.609,6.71,202.97,0.654,1.445,05/07/2024 7:45
1590,PLDT Fibre,Quezon City,ookla,7131,PLDT,612192528,823792776,0.955,,0.811,2.472,0.043,16.898,1.046,2.4,15.965,0.912,1.623,05/07/2024 8:00
1591,PLDT Fibre,Quezon City,ookla,7131,PLDT,613650952,785583096,0.955,,8.336,0.549,0.071,6.987,0.761,1.159,205.827,0.823,1.412,05/07/2024 8:15
1592,PLDT Fibre,Quezon City,ookla,7131,PLDT,618972712,829837800,0.992,,10.112,0.826,0.196,10.578,0.808,1.563,207.621,0.845,1.597,05/07/2024 8:30
1593,PLDT Fibre,Quezon City,ookla,7131,PLDT,619786408,472669304,0.95,,4.333,59.736,0.069,789.541,0.869,99.684,203.306,0.865,1.452,05/07/2024 8:45
1594,PLDT Fibre,Quezon City,ookla,7131,PLDT,627194912,819749168,1.411,,3.917,25.546,2.58,161.139,3.769,95.921,216.878,0.856,1.499,05/07/2024 9:00
1595,PLDT Fibre,Quezon City,ookla,7131,PLDT,627912944,811100400,1.417,,1.863,1.59,0.184,9.198,1.151,2.973,203.342,0.889,1.348,05/07/2024 9:15
1596,PLDT Fibre,Quezon City,ookla,7131,PLDT,613409216,801432672,0.941,,0.439,1.626,0.125,17.873,0.825,1.954,14.155,0.851,1.324,05/07/2024 9:30
1597,PLDT Fibre,Quezon City,ookla,7131,PLDT,619402064,613226392,0.966,,0.643,0.905,0.138,21.658,0.774,1.36,14.156,0.897,1.359,05/07/2024 9:45
1598,PLDT Fibre,Quezon City,ookla,7131,PLDT,624966248,876128080,1.107,,4.19,2.275,0.184,24.411,1.651,6.299,203.082,0.867,1.411,05/07/2024 10:00
1599,PLDT Fibre,Quezon City,ookla,7131,PLDT,621336712,790090256,0.956,,2.407,1.631,0.137,12.304,0.809,2.029,203.213,0.782,1.367,05/07/2024 10:15
1600,PLDT Fibre,Quezon City,ookla,7131,PLDT,626635624,837025024,1.125,,4.523,3.515,0.182,38.383,1.28,7.596,253.963,0.774,1.492,05/07/2024 10:30
1601,PLDT Fibre,Quezon City,ookla,7131,PLDT,624412704,838968704,0.97,,11.383,21.078,0.16,386.22,2.37,15.437,204.67,0.819,1.498,05/07/2024 10:45
1602,PLDT Fibre,Quezon City,ookla,7131,PLDT,627987936,839728640,0.96,,5.123,5.035,0.13,137.951,1.413,8.118,204.617,0.851,1.379,05/07/2024 11:00
1603,PLDT Fibre,Quezon City,ookla,7131,PLDT,624768216,794340648,0.971,,4.128,6.63,0.171,76.55,2.077,21.379,220.066,0.805,1.428,05/07/2024 11:15
1604,PLDT Fibre,Quezon City,ookla,7131,PLDT,611635448,853083792,0.952,,0.393,2.272,0.129,12.27,1.233,6.141,4.734,0.867,1.443,05/07/2024 11:30
1605,PLDT Fibre,Quezon City,ookla,7131,PLDT,613597072,824436704,0.972,,4.473,4.701,0.149,39.126,3.54,21.431,203.647,0.868,1.374,05/07/2024 11:45
1606,PLDT Fibre,Quezon City,ookla,7131,PLDT,613927776,844041696,1.125,,8.889,13.859,0.168,128.182,4.541,38.336,208.18,0.884,1.404,05/07/2024 12:00
1607,PLDT Fibre,Quezon City,ookla,7131,PLDT,613632256,848427624,0.948,,4.502,4.692,0.096,204.728,0.943,2.828,203.333,0.845,1.359,05/07/2024 12:15
1608,PLDT Fibre,Quezon City,ookla,7131,PLDT,614116488,821331168,0.999,,10.683,2.901,0.154,202.617,0.784,2.4,208.107,0.659,1.291,05/07/2024 12:30
1609,PLDT Fibre,Quezon City,ookla,7131,PLDT,618228072,799133072,0.966,,2.433,6.273,0.148,48.788,4.145,16.017,228.198,0.831,1.374,05/07/2024 12:45
1610,PLDT Fibre,Quezon City,ookla,7131,PLDT,613066256,767565408,1.039,,0.58,12.908,0.21,177.025,3.247,39.853,18.563,0.911,1.475,05/07/2024 13:00
1611,PLDT Fibre,Quezon City,ookla,7131,PLDT,626178688,818063152,1.059,,0.335,1.241,0.167,13.147,0.776,1.693,5.096,0.758,1.333,05/07/2024 13:15
1612,PLDT Fibre,Quezon City,ookla,7131,PLDT,626947848,740860320,0.989,,2.194,13.797,0.097,118.315,1.044,8.574,208.32,0.855,1.376,05/07/2024 13:30
1613,PLDT Fibre,Quezon City,ookla,7131,PLDT,622247592,787988544,0.971,,4.081,2.893,0.155,15.568,0.941,2.791,203.166,0.851,1.447,05/07/2024 13:45
1614,PLDT Fibre,Quezon City,ookla,7131,PLDT,619271776,852361176,0.912,,5.108,8.47,0.143,66.288,4.82,25.368,203.25,0.868,1.443,05/07/2024 14:00
1615,PLDT Fibre,Quezon City,ookla,7131,PLDT,615258688,852464880,1.317,,0.496,2.992,0.315,16.593,1.112,4.108,16.065,0.884,1.43,05/07/2024 14:15
1616,PLDT Fibre,Quezon City,ookla,7131,PLDT,619555904,613128400,0.959,,4.382,1.159,0.191,27.239,0.758,1.246,211.646,0.769,1.472,05/07/2024 14:30
1617,PLDT Fibre,Quezon City,ookla,7131,PLDT,622628480,812037232,1.043,,2.333,1.331,0.175,16.809,0.826,2.939,203.079,0.848,1.597,05/07/2024 14:45
1618,PLDT Fibre,Quezon City,ookla,7131,PLDT,626184144,793240560,1.123,,4.347,5.999,0.19,266.405,1.166,19.607,202.916,0.722,1.37,05/07/2024 15:00
1619,PLDT Fibre,Quezon City,ookla,7131,PLDT,617332824,846873784,0.999,,3.701,1.643,0.152,13.421,2.314,6.849,202.136,0.868,1.397,05/07/2024 15:15
1620,PLDT Fibre,Quezon City,ookla,7131,PLDT,616956608,611418104,1.013,,8.94,0.276,0.297,8.943,0.87,1.14,215.617,0.857,1.393,05/07/2024 15:30
1621,PLDT Fibre,Quezon City,ookla,7131,PLDT,621384928,615197584,0.97,,3.989,0.804,0.203,10.433,0.742,1.376,202.853,0.816,1.321,05/07/2024 15:45
1622,PLDT Fibre,Quezon City,ookla,7131,PLDT,621108416,834866648,1.026,,0.264,46.097,0.136,299.893,1.13,158.357,2.243,0.825,1.354,05/07/2024 16:00
1623,PLDT Fibre,Quezon City,ookla,7131,PLDT,614925776,867794400,0.973,,5.276,4.593,0.169,34.601,1.314,6.215,215.195,0.918,1.343,05/07/2024 16:15
1624,PLDT Fibre,Quezon City,ookla,7131,PLDT,625811256,809945416,0.983,,2.409,3.508,0.131,72.488,4.186,24.208,202.911,0.828,1.356,05/07/2024 16:30
1625,PLDT Fibre,Quezon City,ookla,7131,PLDT,622507184,845632016,1.018,,3.888,4.117,0.274,42.341,2.679,11.851,213.503,0.904,1.377,05/07/2024 16:45
1626,PLDT Fibre,Quezon City,ookla,7131,PLDT,616020304,886311648,0.981,,2.522,33.123,0.162,186.242,4.498,110.218,203.307,0.803,1.399,05/07/2024 17:00
1627,PLDT Fibre,Quezon City,ookla,7131,PLDT,614446304,830373568,0.989,,2.712,14.525,0.156,104.726,4.401,31.548,201.866,0.827,1.281,05/07/2024 17:15
1628,PLDT Fibre,Quezon City,ookla,7131,PLDT,617540280,838008544,0.996,,5.348,19.297,0.176,152.639,3.457,86.496,202.37,0.933,1.501,05/07/2024 17:30
1629,PLDT Fibre,Quezon City,ookla,7131,PLDT,621171160,797208048,1.032,,0.429,3.204,0.169,14.55,0.93,6.957,18.293,0.871,1.372,05/07/2024 17:45
1630,PLDT Fibre,Quezon City,ookla,7131,PLDT,629052160,759007792,1.063,,2.448,27.212,0.19,907.718,1.073,42.997,202.263,0.837,1.333,05/07/2024 18:00
1631,PLDT Fibre,Quezon City,ookla,7131,PLDT,614371400,615609736,0.966,,2.285,10.693,0.214,424.225,0.757,1.577,202.949,0.779,1.343,05/07/2024 18:15
1632,PLDT Fibre,Quezon City,ookla,7131,PLDT,623204464,875342936,1.235,,4.288,10.861,0.317,110.152,2.035,11.407,205.966,0.91,1.817,05/07/2024 18:30
1633,PLDT Fibre,Quezon City,ookla,7131,PLDT,612725592,846510840,0.955,,4.6,5.803,0.075,205.185,1.047,2.965,206.182,0.848,1.361,05/07/2024 18:45
1634,PLDT Fibre,Quezon City,ookla,7131,PLDT,612702776,882035184,1.001,,10.545,2.266,0.133,16.311,1.417,3.977,205.511,0.788,1.464,05/07/2024 19:00
1635,PLDT Fibre,Quezon City,ookla,7131,PLDT,627643368,914276968,0.957,,2.076,6.196,0.051,35.04,1.224,10.108,202.359,0.82,1.33,05/07/2024 19:15
1636,PLDT Fibre,Quezon City,ookla,7131,PLDT,613481376,832467720,0.937,,6.114,1.442,0.101,10.828,0.881,2.471,202.836,0.819,1.463,05/07/2024 19:30
1637,PLDT Fibre,Quezon City,ookla,7131,PLDT,614253776,862870512,0.977,,6.298,6.511,0.132,42.408,4.748,17.375,204.477,0.909,2.266,05/07/2024 19:45
1638,PLDT Fibre,Quezon City,ookla,7131,PLDT,613029688,708681984,0.962,,0.427,59.504,0.084,787.002,0.937,253.601,14.985,0.802,1.327,05/07/2024 20:00
1639,PLDT Fibre,Quezon City,ookla,7131,PLDT,628958040,653554856,0.977,,0.685,4.06,0.19,237.567,2.948,11.364,13.925,1.102,4.249,05/07/2024 20:15
1640,PLDT Fibre,Quezon City,ookla,7131,PLDT,622894600,855490000,1.09,,5.796,23.896,0.206,258.616,3.037,77.411,216.063,0.786,1.409,05/07/2024 20:30
1641,PLDT Fibre,Quezon City,ookla,7131,PLDT,617758320,825752384,0.979,,3.297,2.946,0.074,31.008,1.262,3.686,234.315,0.913,1.562,05/07/2024 20:45
1642,PLDT Fibre,Quezon City,ookla,7131,PLDT,618575992,706912088,1.111,,5.872,33.822,0.19,468.865,4.786,98.463,205.052,0.855,1.41,05/07/2024 21:00
1643,PLDT Fibre,Quezon City,ookla,7131,PLDT,612183600,854336448,1.083,,4.24,9.145,0.345,69.769,2.584,31.508,202.96,0.91,1.5,05/07/2024 21:15
1644,PLDT Fibre,Quezon City,ookla,7131,PLDT,613080480,824395312,1.012,,2.471,1.454,0.137,13.483,0.931,2.556,202.721,0.869,1.377,05/07/2024 21:30
1645,PLDT Fibre,Quezon City,ookla,7131,PLDT,613610280,613392336,0.899,,2.475,0.904,0.14,20.124,0.774,1.306,213.785,0.859,1.396,05/07/2024 21:45
1646,PLDT Fibre,Quezon City,ookla,7131,PLDT,614218576,831796152,0.96,,12.994,7.644,0.047,48.868,0.824,8.963,214.08,0.864,1.491,05/07/2024 22:00
1647,PLDT Fibre,Quezon City,ookla,7131,PLDT,620752600,809499160,1.004,,4.471,0.863,0.222,5.861,0.932,2.071,205.186,0.733,1.464,05/07/2024 22:15
1648,PLDT Fibre,Quezon City,ookla,7131,PLDT,625123176,827381616,1.124,,4.016,2.398,0.258,38.068,3.408,19.395,216.017,0.952,1.472,05/07/2024 22:30
1649,PLDT Fibre,Quezon City,ookla,7131,PLDT,622761512,792573440,1.001,,2.278,2.8,0.155,16.904,0.9,3.22,203.838,0.893,1.509,05/07/2024 22:45
1650,PLDT Fibre,Quezon City,ookla,7131,PLDT,626005288,838991448,0.979,,5.693,4.045,0.214,40.734,2.802,17.156,202.903,0.775,1.457,05/07/2024 23:00
1651,PLDT Fibre,Quezon City,ookla,7131,PLDT,621682672,890568936,1.05,,4.138,0.823,0.116,7.034,0.945,1.842,207.178,0.938,1.463,05/07/2024 23:15
1652,PLDT Fibre,Quezon City,ookla,7131,PLDT,613141448,856361976,1.386,,3.371,2.706,0.306,31.44,1.338,7.762,203.254,0.877,1.426,05/07/2024 23:30
1653,PLDT Fibre,Quezon City,ookla,7131,PLDT,612952360,893167184,0.934,,7.119,52.047,0.117,312.693,4.068,179.16,252.648,0.847,1.508,05/07/2024 23:45
1654,PLDT Fibre,Quezon City,ookla,7131,PLDT,612970360,646393688,0.975,,2.521,18.113,0.091,278.309,2.707,28.84,202.664,0.865,1.408,06/07/2024 0:00
1655,PLDT Fibre,Quezon City,ookla,7131,PLDT,623432992,736105384,0.939,,5.973,12.351,0.11,124.224,4.165,29.241,203.192,0.862,1.428,06/07/2024 0:15
1656,PLDT Fibre,Quezon City,ookla,7131,PLDT,613961336,857813976,0.94,,4.652,5.117,0.163,34.338,1.514,18.568,212.084,0.856,1.779,06/07/2024 0:30
1657,PLDT Fibre,Quezon City,ookla,7131,PLDT,618973200,904966440,0.965,,11.71,6.359,0.169,54.346,3.491,18.668,204.687,0.74,1.416,06/07/2024 0:45
1658,PLDT Fibre,Quezon City,ookla,7131,PLDT,622556544,856348168,0.972,,2.214,6.596,0.148,37.769,0.978,7.308,204.232,0.774,1.362,06/07/2024 1:00
1659,PLDT Fibre,Quezon City,ookla,7131,PLDT,616737520,613068072,0.934,,0.787,9.724,0.196,217.756,0.786,1.515,35.759,0.825,1.451,06/07/2024 1:15
1660,PLDT Fibre,Quezon City,ookla,7131,PLDT,612695400,799052568,1.069,,6.226,1.928,0.132,12.22,0.791,2.981,212.962,0.816,1.403,06/07/2024 1:30
1661,PLDT Fibre,Quezon City,ookla,7131,PLDT,617098672,482091680,0.937,,5.123,54.598,0.055,479.061,0.853,176.745,218.592,0.923,1.455,06/07/2024 1:45
1662,PLDT Fibre,Quezon City,ookla,7131,PLDT,625526008,818206496,0.947,,0.873,2.818,0.075,28.152,4.2,11.629,27.565,0.876,1.457,06/07/2024 2:00
1663,PLDT Fibre,Quezon City,ookla,7131,PLDT,612857520,839746368,0.906,,2.452,4.249,0.103,38.107,3.103,13.433,203.301,0.821,1.337,06/07/2024 2:15
1664,PLDT Fibre,Quezon City,ookla,7131,PLDT,628203728,826382832,0.967,,5.459,5.727,0.068,38.617,1.694,16.279,203.473,0.839,1.41,06/07/2024 2:30
1665,PLDT Fibre,Quezon City,ookla,7131,PLDT,613050680,860006040,0.94,,4.519,1.233,0.114,23.729,3.978,17.432,204.281,0.838,1.382,06/07/2024 2:45
1666,PLDT Fibre,Quezon City,ookla,7131,PLDT,613350680,612830096,0.976,,6.535,11.307,0.051,213.056,0.735,1.225,205.002,0.887,1.344,06/07/2024 3:00
1667,PLDT Fibre,Quezon City,ookla,7131,PLDT,614004808,900366280,0.98,,0.422,5.43,0.148,48.209,0.849,5.273,14.034,0.806,1.307,06/07/2024 3:15
1668,PLDT Fibre,Quezon City,ookla,7131,PLDT,620045112,758369024,0.946,,5.87,19.615,0.105,251.441,1.904,30.898,221.531,0.851,1.43,06/07/2024 3:30
1669,PLDT Fibre,Quezon City,ookla,7131,PLDT,613362192,820625064,0.966,,2.367,0.982,0.06,16.58,0.777,1.992,210.53,0.834,1.304,06/07/2024 3:45
1670,PLDT Fibre,Quezon City,ookla,7131,PLDT,613223168,806903240,0.95,,3.556,1.699,0.09,14.182,1.506,7.701,216.81,0.755,1.387,06/07/2024 4:00
1671,PLDT Fibre,Quezon City,ookla,7131,PLDT,623105560,868704456,0.96,,0.903,4.767,0.158,78.415,4.604,22.887,55.165,0.941,1.539,06/07/2024 4:15
1672,PLDT Fibre,Quezon City,ookla,7131,PLDT,616733264,857970328,0.953,,2.844,3.909,0.185,234.846,4.725,9.719,218.706,0.855,1.33,06/07/2024 4:30
1673,PLDT Fibre,Quezon City,ookla,7131,PLDT,613214560,612945000,0.929,,2.436,0.644,0.085,12.286,0.745,1.143,202.125,0.915,1.342,06/07/2024 4:45
1674,PLDT Fibre,Quezon City,ookla,7131,PLDT,619960848,888773944,0.941,,0.575,4.762,0.09,44.97,1.252,12.604,35.184,0.777,1.386,06/07/2024 5:00
1675,PLDT Fibre,Quezon City,ookla,7131,PLDT,617600272,813214400,0.927,,0.67,0.861,0.082,8.887,0.881,2.203,34.669,0.813,1.426,06/07/2024 5:15
1676,PLDT Fibre,Quezon City,ookla,7131,PLDT,612588592,752811208,0.978,,2.434,2.801,0.127,100.083,4.304,16.449,203.42,0.911,1.319,06/07/2024 5:30
1677,PLDT Fibre,Quezon City,ookla,7131,PLDT,613100648,674382000,1.006,,4.551,11.648,0.191,69.916,2.728,31.457,213.467,0.87,1.38,06/07/2024 5:45
1678,PLDT Fibre,Quezon City,ookla,7131,PLDT,616154968,613015024,0.96,,4.582,5.322,0.09,214.492,0.763,1.188,202.31,0.767,1.365,06/07/2024 6:00
1679,PLDT Fibre,Quezon City,ookla,7131,PLDT,620160152,880447064,0.941,,5.381,5.258,0.049,35.418,1.329,14.844,215.453,0.845,1.359,06/07/2024 6:15
1680,PLDT Fibre,Quezon City,ookla,7131,PLDT,622091152,862947656,0.966,,1.183,1.804,0.077,18.51,0.819,3.547,33.178,0.703,1.476,06/07/2024 6:30
1681,PLDT Fibre,Quezon City,ookla,7131,PLDT,608784424,621273016,1.34,,6.663,12.812,0.437,1202.259,4.073,12.507,217.443,0.89,1.379,06/07/2024 6:45
1682,PLDT Fibre,Quezon City,ookla,7131,PLDT,624976664,854733936,0.953,,5.833,6.808,0.318,47.812,1.174,6.125,214.628,0.739,1.361,06/07/2024 7:00
1683,PLDT Fibre,Quezon City,ookla,7131,PLDT,609783072,668563032,0.928,,4.363,61.963,0.097,553.902,2.096,169.189,205.163,0.696,1.393,06/07/2024 7:15
1684,PLDT Fibre,Quezon City,ookla,7131,PLDT,603941848,860684088,0.969,,3.098,5.164,0.077,25.204,5.146,12.206,203.727,0.859,1.416,06/07/2024 7:30
1685,PLDT Fibre,Quezon City,ookla,7131,PLDT,626122192,828700416,0.942,,7.532,1.705,0.153,11.663,1.187,5.049,229.944,0.779,1.406,06/07/2024 7:45
1686,PLDT Fibre,Quezon City,ookla,7131,PLDT,604291928,810976736,0.918,,2.445,4.736,0.128,43.014,0.802,5.079,210.842,0.918,1.36,06/07/2024 8:00
1687,PLDT Fibre,Quezon City,ookla,7131,PLDT,613555256,900016224,0.942,,4.396,9.991,0.087,47.506,1.568,7.998,202.792,0.892,1.336,06/07/2024 8:15
1688,PLDT Fibre,Quezon City,ookla,7131,PLDT,618496280,565342736,0.955,,1.152,22.681,0.048,404.151,0.996,43.727,41.654,0.868,1.438,06/07/2024 8:30
1689,PLDT Fibre,Quezon City,ookla,7131,PLDT,616331272,854050336,0.928,,8.51,1.777,0.073,11.96,0.818,2.585,219.218,0.89,1.537,06/07/2024 8:45
1690,PLDT Fibre,Quezon City,ookla,7131,PLDT,623016816,877856960,0.979,,3.972,10.079,0.126,55.421,2.347,16.57,203.287,0.798,1.427,06/07/2024 9:00
1691,PLDT Fibre,Quezon City,ookla,7131,PLDT,616486368,898985488,1.096,,9.662,16.05,0.257,59.448,2.102,28.788,219.435,0.964,1.499,06/07/2024 9:15
1692,PLDT Fibre,Quezon City,ookla,7131,PLDT,615250088,558980584,0.951,,4.697,18.687,0.158,207.892,0.829,3.221,203.24,1.027,2.11,06/07/2024 9:30
1693,PLDT Fibre,Quezon City,ookla,7131,PLDT,622250448,787622128,1.375,,3.935,2.86,0.419,39.351,2.508,16.169,224.526,0.827,1.422,06/07/2024 9:45
1694,PLDT Fibre,Quezon City,ookla,7131,PLDT,587838232,614304960,0.867,,0.636,4.953,0.229,188.737,0.786,2.342,13.763,0.813,1.594,06/07/2024 10:00
1695,PLDT Fibre,Quezon City,ookla,7131,PLDT,586833136,797378304,0.981,,7.221,3.63,0.143,24.13,1.228,6.741,221.226,0.874,1.476,06/07/2024 10:15
1696,PLDT Fibre,Quezon City,ookla,7131,PLDT,613413416,839554184,0.976,,3.072,5.466,0.386,47.567,0.874,8.96,202.976,0.745,1.359,06/07/2024 10:30
1697,PLDT Fibre,Quezon City,ookla,7131,PLDT,586046024,869669488,0.951,,2.626,1.71,0.194,12.58,1.066,2.758,208.204,0.743,1.389,06/07/2024 10:45
1698,PLDT Fibre,Quezon City,ookla,7131,PLDT,592358016,613307232,0.936,,2.128,1.013,0.142,26.921,0.738,1.297,212.817,0.826,1.39,06/07/2024 11:00
1699,PLDT Fibre,Quezon City,ookla,7131,PLDT,615190216,827761688,0.954,,8.451,17.011,0.111,227.96,1.4,11.724,202.766,0.831,1.365,06/07/2024 11:15
1700,PLDT Fibre,Quezon City,ookla,7131,PLDT,623386272,858918760,0.955,,5.278,1.776,0.166,19.973,1.042,3.159,208.271,0.787,1.424,06/07/2024 11:30
1701,PLDT Fibre,Quezon City,ookla,7131,PLDT,620721016,720711336,1.051,,4.377,25.173,0.191,203.482,4.718,43.876,202.803,0.736,1.461,06/07/2024 11:45
1702,PLDT Fibre,Quezon City,ookla,7131,PLDT,622075720,795425848,0.96,,2.821,3.235,0.172,38.049,4.372,15.546,202.676,0.886,1.735,06/07/2024 12:00
1703,PLDT Fibre,Quezon City,ookla,7131,PLDT,623843344,686722208,1.17,,4.407,3.647,0.175,23.271,0.937,8.639,202.567,0.929,1.598,06/07/2024 12:15
1704,PLDT Fibre,Quezon City,ookla,7131,PLDT,625256216,667298392,1.588,,3.96,7.451,0.242,89.832,2.663,22.478,216.153,0.773,1.414,06/07/2024 12:30
1705,PLDT Fibre,Quezon City,ookla,7131,PLDT,621974232,688211632,1.007,,5.391,11.569,0.134,168.054,1.043,8.361,202.924,0.803,1.391,06/07/2024 12:45
1706,PLDT Fibre,Quezon City,ookla,7131,PLDT,622678176,770519896,0.975,,4.171,5.751,0.144,61.385,1.947,17.454,230.391,0.861,1.431,06/07/2024 13:00
1707,PLDT Fibre,Quezon City,ookla,7131,PLDT,606482920,830099432,1.064,,1.026,3.038,0.136,20.03,1.065,3.441,49.257,0.919,1.541,06/07/2024 13:15
1708,PLDT Fibre,Pasig,ookla,7123,PLDT,612741280,873248304,1.473,,0.681,9.082,0.144,77.539,3.808,17.603,28.724,1.183,1.769,06/07/2024 13:30
1709,PLDT Fibre,Quezon City,ookla,7131,PLDT,614418848,782038944,1.047,,3.862,0.897,0.2,13.299,0.77,1.464,203.149,0.862,1.531,06/07/2024 13:45
1710,PLDT Fibre,Quezon City,ookla,7131,PLDT,593727776,888780128,0.95,,0.554,14.393,0.123,177.768,1.094,46.609,15.644,0.837,1.447,06/07/2024 14:00
1711,PLDT Fibre,Quezon City,ookla,7131,PLDT,612401728,797397000,0.967,,0.427,2.399,0.152,19.136,1.14,9.024,14.705,0.866,1.395,06/07/2024 14:15
1712,PLDT Fibre,Quezon City,ookla,7131,PLDT,618256912,613656760,1.057,,5.763,11.875,0.11,210.958,0.731,1.429,202.845,0.83,1.466,06/07/2024 14:30
1713,PLDT Fibre,Quezon City,ookla,7131,PLDT,627501704,613104456,0.983,,5.533,1.222,0.157,51.17,0.735,1.324,255.955,0.761,1.408,06/07/2024 14:45
1714,PLDT Fibre,Quezon City,ookla,7131,PLDT,628091544,839069720,0.964,,3.859,6.836,0.16,46.858,0.917,8.78,219.73,0.807,1.423,06/07/2024 15:00
1715,PLDT Fibre,Quezon City,ookla,7131,PLDT,624477152,832785240,1.515,,6.622,10.268,0.109,56.931,3.153,34.438,229.364,0.899,1.545,06/07/2024 15:15
1716,PLDT Fibre,Quezon City,ookla,7131,PLDT,625502624,788289424,0.983,,4.113,7.976,0.141,211.377,1.428,4.053,221.322,0.831,1.369,06/07/2024 15:30
1717,PLDT Fibre,Quezon City,ookla,7131,PLDT,614392432,650123360,0.946,,4.637,9.747,0.211,52.87,1.096,15.956,203.219,0.926,1.39,06/07/2024 15:45
1718,PLDT Fibre,Quezon City,ookla,7131,PLDT,611061608,801093280,0.949,,2.535,9.815,0.092,253.82,0.729,2.876,202.498,0.92,1.554,06/07/2024 16:00
1719,PLDT Fibre,Quezon City,ookla,7131,PLDT,613210576,726803064,0.965,,8.526,54.089,0.068,550.038,4.262,181.913,205.18,0.733,1.434,06/07/2024 16:15
